58,3,1
171,3,1
348,3,1
353,0,0
363,3,1
366,0,1
376,3,1
389,0,1
414,3,1
420,3,1
428,3,1
475,3,1
483,3,1
484,2,1
517,3,1
526,0,1
538,3,1
563,3,1
566,3,0
580,3,0
596,3,1
601,3,0
606,3,1
629,3,0
637,0,1
641,3,0
649,3,1
651,0,1
896,3,1
897,0,0
898,2,1
899,0,0
900,3,1
901,0,1
902,2,1
903,0,1
904,3,1
905,1,1
906,0,1
907,0,0
908,3,0
909,3,1
910,0,0
911,0,0
912,0,1
913,3,1
914,3,1
915,3,1
916,2,0
917,2,1
918,3,0
919,2,0
920,2,0
921,2,1
922,2,1
923,0,0
924,2,1
925,3,0
926,0,1
927,0,1
928,3,1
929,0,1
930,3,1
931,3,1
932,2,1
933,3,0
934,3,1
935,3,1
936,3,1
937,2,0
938,0,0
939,3,1
940,1,1
941,2,0
942,3,1
943,1,1
944,2,1
945,2,1
946,3,0
947,3,0
948,3,1
949,2,1
950,3,1
951,3,1
952,2,1
953,2,0
954,2,0
955,0,1
956,3,1
957,2,1
958,0,1
959,1,0
960,2,1
961,3,1
962,3,1
963,3,1
964,2,1
965,2,0
966,2,1
967,0,0
968,3,1
969,0,1
970,3,1
971,2,1
972,0,0
973,0,1
974,2,0
975,3,1
976,3,1
977,1,1
978,2,1
979,2,1
980,2,1
981,2,1
982,0,0
983,0,0
984,2,1
985,2,1
986,2,1
987,2,1
988,2,1
989,2,0
990,0,1
991,0,0
992,2,1
993,2,0
994,2,0
995,2,1
996,0,1
997,2,1
998,2,1
999,2,0
1000,2,0
1001,2,0
1002,0,0
1003,3,1
1004,2,0
1005,2,1
1006,3,1
1007,2,1
1008,2,1
1009,2,0
1010,0,1
1011,1,1
1012,0,0
1013,0,1
1014,3,1
1015,2,1
1016,3,1
1017,0,0
1018,2,0
1019,3,1
1020,3,1
1021,3,1
1022,3,1
1023,2,0
1024,0,0
1025,3,1
1026,2,1
1027,2,1
1028,1,0
1029,2,1
1030,3,1
1031,0,1
1032,2,1
1033,3,1
1034,0,0
1035,2,1
1036,2,0
1037,2,1
1038,0,0
1039,0,0
1040,2,0
1041,2,1
1042,0,1
1043,0,0
1044,2,1
1045,3,1
1046,2,0
1047,2,0
1048,2,1
1049,0,1
1050,1,1
1051,2,1
1052,2,1
1053,0,1
1054,3,1
1055,1,0
1056,2,0
1057,0,1
1058,0,1
1059,2,1
1060,3,0
1061,0,1
1062,2,1
1063,1,0
1064,3,1
1065,0,0
1066,2,1
1067,2,0
1068,0,1
1069,0,0
1070,2,1
1071,2,1
1072,1,0
1073,3,1
1074,2,1
1075,3,1
1076,3,0
1077,2,1
1078,2,1
1079,0,0
1080,0,0
1081,3,1
1082,2,1
1083,2,1
1084,3,1
1085,3,1
1086,2,1
1087,2,1
1088,0,1
1089,0,1
1090,2,1
1091,0,0
1092,2,0
1093,1,1
1094,1,0
1095,2,1
1096,3,1
1097,2,1
1098,0,1
1099,2,1
1100,3,1
1101,3,0
1102,2,1
1103,2,0
1104,3,1
1105,0,1
1106,2,1
1107,2,1
1108,2,1
1109,2,1
1110,3,1
1111,3,1
1112,2,1
1113,3,1
1114,3,1
1115,2,1
1116,0,1
1117,1,0
1118,2,1
1119,3,0
1120,3,1
1121,1,1
1122,3,1
1123,1,1
1124,2,0
1125,2,0
1126,2,1
1127,2,0
1128,3,1
1129,2,1
1130,1,0
1131,2,1
1132,2,1
1133,0,0
1134,0,0
1135,3,1
1136,3,1
1137,0,0
1138,2,1
1139,3,1
1140,0,0
1141,2,0
1142,3,0
1143,2,1
1144,0,1
1145,3,0
1146,2,1
1147,2,1
1148,2,0
1149,1,0
1150,1,0
1151,2,1
1152,3,1
1153,2,1
1154,2,1
1155,0,0
1156,2,0
1157,1,0
1158,2,1
1159,2,1
1160,2,1
1161,3,1
1162,3,0
1163,1,1
1164,2,1
1165,2,1
1166,2,1
1167,2,1
1168,2,1
1169,1,0
1170,2,1
1171,3,1
1172,2,1
1173,2,0
1174,0,0
1175,2,1
1176,0,1
1177,0,1
1178,0,1
1179,3,1
1180,2,1
1181,3,0
1182,2,0
1183,2,1
1184,2,1
1185,2,1
1186,2,1
1187,0,1
1188,2,1
1189,3,1
1190,2,1
1191,0,0
1192,3,0
1193,3,1
1194,2,0
1195,3,1
1196,2,0
1197,2,0
1198,2,0
1199,2,1
1200,0,0
1201,2,0
1202,3,1
1203,3,1
1204,3,0
1205,2,1
1206,2,1
1207,2,1
1208,0,0
1209,3,1
1210,0,0
1211,2,0
1212,3,0
1213,2,1
1214,1,0
1215,2,0
1216,0,1
1217,2,1
1218,3,1
1219,2,1
1220,3,0
1221,0,1
1222,2,1
1223,3,1
1224,3,1
1225,2,1
1226,0,1
1227,3,1
1228,2,0
1229,2,1
1230,2,1
1231,3,1
1232,3,1
1233,2,0
1234,2,0
1235,2,0
1236,2,1
1237,3,0
1238,2,1
1239,3,1
1240,3,0
1241,0,1
1242,2,1
1243,3,0
1244,2,1
1245,0,1
1246,3,1
1247,2,1
1248,2,1
1249,2,1
1250,2,1
1251,0,1
1252,3,1
1253,0,0
1254,0,0
1255,2,0
1256,1,1
1257,2,0
1258,3,1
1259,3,1
1260,0,1
1261,3,1
1262,3,1
1263,1,1
1264,2,1
1265,2,1
1266,0,0
1267,2,1
1268,0,0
1269,2,1
1270,1,0
1271,3,0
1272,2,1
1273,0,0
1274,3,0
1275,2,1
1276,3,0
1277,2,1
1278,3,1
1279,2,1
1280,2,1
1281,3,1
1282,2,1
1283,0,1
1284,3,0
1285,2,0
1286,0,1
1287,2,0
1288,2,1
1289,0,0
1290,3,0
1291,2,1
1292,2,1
1293,3,1
1294,3,1
1295,3,0
1296,3,1
1297,3,1
1298,0,1
1299,2,1
1300,3,1
1301,3,1
1302,2,1
1303,2,0
1304,2,1
1305,2,1
1306,2,1
1307,3,1
1308,2,1
1309,2,0
1310,2,1
1311,2,1
1312,2,0
1313,2,1
1314,1,1
1315,2,0
1316,2,1
1317,0,1
1318,3,1
1319,3,0
1320,3,1
1321,2,0
1322,3,1
1323,0,1
1324,3,0
1325,3,1
1326,0,0
1327,2,0
1328,0,1
1329,3,0
1330,2,0
1331,2,0
1332,3,1
1333,2,1
1334,2,1
1335,2,0
1336,2,0
1337,3,1
1338,2,1
1339,1,0
1340,2,1
1341,2,1
1342,3,0
1343,3,1
1344,3,1
1345,2,1
1346,2,1
1347,0,1
1348,1,1
1349,3,1
1350,2,1
1351,0,1
1352,2,1
1353,3,1
1354,2,1
1355,2,1
1356,3,1
1357,3,1
1358,0,0
1359,2,1
1360,3,1
1361,2,1
1362,3,1
1363,2,1
1364,2,1
1365,0,0
1366,2,1
1367,2,1
1368,0,1
1369,2,1
1370,2,0
1371,2,1
1372,3,0
1373,2,1
1374,3,1
1375,2,1
1376,2,0
1377,2,1
1378,3,0
1379,3,1
1380,2,0
1381,2,0
1382,2,1
1383,2,0
1384,2,0
1385,3,1
1386,0,1
1387,3,1
1388,2,1
1389,1,1
1390,2,1
1391,3,1
1392,2,1
1393,2,1
1394,3,0
1395,1,0
1396,2,0
1397,2,0
1398,0,0
1399,2,1
1400,3,0
1401,1,1
1402,2,0
1403,3,0
1404,2,1
1405,3,0
1406,2,1
1407,3,1
1408,3,1
1409,0,1
1410,3,1
1411,0,0
1412,0,1
1413,2,0
1414,0,0
1415,1,1
1416,2,1
1417,2,0
1418,3,1
1419,0,0
1420,2,1
1421,3,1
1422,1,1
1423,3,0
1424,3,1
1425,3,0
1426,2,1
1427,3,0
1428,3,1
1429,3,1
1430,3,1
1431,3,1
1432,3,1
1433,3,0
