34,2,1
173,2,1
198,3,0
349,2,1
350,3,1
351,3,1
352,3,1
353,0,0
354,3,1
355,3,1
356,1,0
357,2,1
358,0,0
359,3,1
360,0,0
361,2,1
362,3,0
363,3,1
364,3,1
365,3,1
366,0,1
367,3,1
368,3,1
369,3,1
370,3,0
371,0,0
372,0,1
373,3,0
374,3,1
375,1,1
376,3,1
377,0,1
378,3,1
379,3,0
380,2,1
381,0,0
382,2,1
383,3,1
384,0,1
385,1,0
386,3,0
387,3,1
388,3,1
389,0,1
390,1,0
391,3,1
392,3,0
393,3,0
394,3,1
395,3,1
396,2,1
397,3,1
398,3,1
399,3,0
400,3,1
401,0,1
402,3,1
403,3,1
404,3,1
405,3,1
406,2,1
407,3,1
408,3,1
409,0,1
410,0,0
411,2,0
412,0,0
413,0,1
414,3,1
415,3,1
416,3,0
417,0,0
418,2,1
419,3,1
420,3,1
421,3,1
422,2,1
423,3,0
424,0,1
425,0,1
426,3,1
427,3,1
428,3,1
429,3,0
430,0,1
431,0,1
432,3,1
433,3,1
434,3,1
435,3,1
436,0,1
437,2,1
438,3,1
439,3,1
440,3,1
441,3,1
442,0,0
443,2,1
444,3,1
445,3,1
446,1,0
447,0,0
448,0,1
449,3,1
450,3,1
451,3,1
452,3,1
453,1,0
454,3,1
455,3,1
456,3,1
457,2,1
458,3,1
459,0,1
460,3,1
461,1,0
462,3,1
463,0,0
464,0,1
465,0,1
466,2,1
467,1,1
468,0,0
469,3,1
470,2,1
471,3,1
472,0,0
473,3,0
474,3,1
475,3,1
476,0,1
477,3,1
478,3,1
479,3,1
480,3,1
481,3,1
482,1,1
483,3,1
484,2,1
485,3,1
486,2,1
487,3,1
488,3,1
489,3,1
490,3,1
491,3,1
492,0,0
493,3,1
494,2,1
495,2,1
496,3,1
497,3,0
498,2,0
499,0,0
500,0,1
501,3,1
502,2,1
503,3,0
504,2,1
505,0,1
506,1,1
507,3,1
508,3,1
509,0,1
510,3,1
511,3,1
512,3,1
513,0,1
514,3,1
515,3,1
516,3,1
517,3,1
518,3,1
519,3,1
520,3,1
521,0,0
522,2,1
523,3,1
524,3,0
525,3,1
526,0,1
527,0,0
528,3,0
529,0,1
530,3,1
531,3,1
532,3,1
533,3,1
534,3,1
535,3,1
536,0,1
537,3,0
538,3,1
539,3,1
540,3,1
541,3,1
542,3,0
543,3,1
544,3,1
545,3,1
546,3,1
547,3,0
548,3,0
549,3,1
550,2,1
551,3,1
552,0,1
553,3,0
554,0,1
555,3,0
556,3,1
557,3,1
558,3,1
559,3,1
560,3,0
561,2,1
562,2,1
563,3,1
564,3,0
565,0,0
566,3,0
567,3,0
568,0,1
569,3,1
570,3,1
571,2,0
572,2,0
