687,2,1
688,2,1
689,3,0
690,2,1
691,0,0
692,3,1
693,0,0
694,0,1
695,2,1
696,0,1
697,1,0
698,0,1
699,3,1
700,0,1
701,2,1
702,3,0
703,2,0
704,0,0
705,2,0
706,1,1
707,3,0
708,0,1
709,2,0
710,2,0
711,0,0
712,0,1
713,3,0
714,1,0
715,3,1
716,0,0
717,1,0
718,3,0
719,2,0
720,2,0
721,0,1
722,1,1
723,2,1
724,0,1
725,0,1
726,2,1
727,0,1
728,2,0
729,0,1
730,2,1
731,2,1
732,3,0
733,3,0
734,0,0
735,1,1
736,3,0
737,1,0
738,1,1
739,0,0
740,2,0
741,3,0
742,0,0
743,1,0
744,1,1
745,2,0
746,3,0
747,2,1
748,3,1
749,3,0
750,1,1
751,0,0
752,2,1
753,0,0
754,2,0
755,3,0
756,0,0
757,3,0
758,0,0
759,2,0
760,3,1
761,0,1
762,0,1
763,0,1
764,2,0
765,2,0
766,2,1
767,0,1
768,0,0
769,2,1
770,0,0
771,0,1
772,0,0
773,0,1
774,2,1
775,1,1
776,3,1
777,0,1
778,3,0
779,0,0
780,3,0
781,2,0
782,0,0
783,0,0
784,0,0
785,3,1
786,2,0
787,2,0
788,3,0
789,3,0
790,2,0
791,0,0
792,3,0
793,0,0
794,0,0
795,0,0
796,3,1
797,2,1
798,0,0
799,1,0
800,0,0
801,0,0
802,2,1
803,0,1
804,2,1
805,0,0
806,0,1
807,2,0
808,1,0
809,3,0
810,0,1
811,2,0
812,0,0
813,3,0
814,0,0
815,0,0
816,0,1
817,0,0
818,2,1
819,0,0
820,2,0
821,2,0
822,2,0
823,0,0
824,0,0
825,3,1
826,2,0
827,0,0
828,2,0
829,3,1
830,0,0
831,2,1
832,2,1
833,0,1
834,2,1
835,0,0
836,0,0
837,0,0
838,3,0
839,3,1
840,0,1
841,0,0
842,0,0
843,0,0
844,0,0
845,0,0
846,2,1
847,0,1
848,0,0
849,2,1
850,0,1
851,2,0
852,0,0
853,2,0
854,1,0
855,0,0
856,3,1
